From Date,PM2.5,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,BP,AT,PM10
02-01-2023 00:00,62.88,83.66,48.83,132.5,15.83,9.5,1.74,28.43,2.92,4.18,27.16,68.39,0.65,225.2,1012.76,24.71,222.78
03-01-2023 00:00,69.71,77.39,57.97,135.35,13.99,1.39,1.85,29.73,3.54,3.12,30.27,68.85,0.61,231.45,1012.33,25.12,252.3
04-01-2023 00:00,71.9,87.75,38.58,126.33,15.35,1.38,1.99,30.47,3.71,4.97,24.09,73.67,0.51,197.82,1011.06,23.58,255.46
05-01-2023 00:00,77.24,85.3,31.94,117.24,16.38,1.33,1.88,33.66,3.73,4.22,28.46,66.19,0.68,181.73,1011.88,25.9,252.21
06-01-2023 00:00,72.3,141.67,24.26,165.94,18.96,2.65,1.83,29.33,4.09,2.52,31.38,66.91,0.79,174.47,1013.53,27.07,238.56
07-01-2023 00:00,67.57,96.86,36.72,133.58,,0.83,1.5,32.26,3.61,3.19,22.92,65.99,0.75,184.58,1013.37,27.72,212.73
08-01-2023 00:00,51.72,77.47,34.08,111.55,,2.62,1.34,31.02,4.1,4.52,32.73,59.9,0.76,186.18,1012.55,27.38,185
09-01-2023 00:00,36,91.61,33.18,124.79,32.97,2.13,1.37,31.28,3.3,3.66,30.12,48.58,0.72,186.25,1013.43,26.61,151.63
10-01-2023 00:00,50.73,75.76,44.35,120.12,40.23,6.27,1.59,29.53,2.39,3.37,24.57,51.22,0.66,220.38,1012.31,26.07,208.8
11-01-2023 00:00,67.18,117.39,47.24,164.63,37.2,13.67,2,32.31,3.41,4.79,18.43,61.04,0.51,222.4,1010.6,24.97,255.63
12-01-2023 00:00,40.3,33.77,61.04,94.8,33.04,17.82,1.22,34.07,1.72,3.83,38.45,60.63,0.8,278.19,1009.91,27.2,167.18
13-01-2023 00:00,58.18,55.28,31.1,86.38,27.78,30.33,0.92,24.91,3.74,4.32,23.35,72.07,0.82,253.04,1011,23.73,246.19
14-01-2023 00:00,64.58,39.09,44.47,83.55,30.27,37.8,1.08,32.54,3.17,2.76,20.99,59.31,0.76,255.64,1010.9,22.08,265.68
15-01-2023 00:00,67.82,60.9,43.82,104.72,29.59,36.25,1.51,32.7,2.82,2.83,23.71,64.11,0.5,206.97,1009.11,22.64,245.56
16-01-2023 00:00,73.52,72.87,48.54,121.41,29.67,33.15,1.82,31.3,2.64,2.97,22.31,70.7,0.55,234,1009.24,22.77,255.57
17-01-2023 00:00,86.93,77.52,57.15,134.68,30.38,24.32,2.03,33.31,4.88,2.18,17.65,69.77,0.5,224.47,1009.63,23.39,298.93
18-01-2023 00:00,88.11,87.78,52.93,140.72,30.28,33.44,2.23,35.5,4.92,2.45,29.76,66.5,0.58,202.26,1010.43,24.62,299.49
19-01-2023 00:00,92.05,142.42,43.18,185.59,34.13,17.86,1.43,27.02,3.94,3.05,19.9,72.64,0.4,204.04,1011.98,23.56,329.95
20-01-2023 00:00,62.61,112.31,42.38,154.69,33.06,19.88,0.67,27.83,4.21,3.82,26.2,67.15,0.53,213.43,1013.07,24.79,226.33
21-01-2023 00:00,51.07,110.66,63.44,174.09,40.87,20.55,1.69,30.61,4.37,3.45,16.82,64.91,0.62,214.31,1013.36,24.46,193.81
22-01-2023 00:00,45.55,101.38,66.24,167.6,47.09,19.18,2.79,33.23,3.36,4,22.35,57.56,0.71,231.47,1012.77,22.94,180.59
23-01-2023 00:00,50.41,113.16,75.46,188.62,45.96,24.41,2.8,31.13,3.74,3.66,21.59,58.87,0.72,253.35,1012.09,22.34,192.03
24-01-2023 00:00,55.65,99.9,81.71,180.47,44.39,20.7,2.8,32.27,3.39,3.87,23.1,59.62,0.69,260.05,1012.51,21.89,204.93
25-01-2023 00:00,63.7,72.97,88.12,161.09,41.09,15.69,1.62,33.17,3.14,4.22,25.99,61.87,0.75,264.92,1012.4,21.94,234.55
26-01-2023 00:00,78.79,73.36,82.27,155.61,35.94,14.75,0.51,34.43,3.1,3.6,26.86,63.35,0.55,238.14,1011.56,23.62,259.29
27-01-2023 00:00,81.67,138.1,16.74,154.69,28.64,14.71,1.35,27.4,3.99,2.65,20.26,67.59,0.63,205.24,1010.6,26.29,268.96
28-01-2023 00:00,39.85,53.63,7.46,61.12,21.98,15.58,2.25,27.69,5.32,2.59,27.46,68.69,0.79,191.23,1009.74,26.92,247.19
29-01-2023 00:00,49.39,17.49,7.15,24.64,,13.79,1.45,26.88,3.65,2.95,20.02,82.16,0.84,206.69,1009.36,25.44,171.55
30-01-2023 00:00,49.87,58.71,34.32,93.01,,14.61,1.53,28.99,2.54,3.47,23.55,76.04,0.71,254.84,1012.09,25.13,183.95
31-01-2023 00:00,62.06,119.38,78.36,197.75,,14.36,1.79,28.41,2.87,2.01,25.73,68.25,0.74,243.44,1011.61,26.36,228.81
01-02-2023 00:00,52.82,108.66,73.29,181.95,,14.7,1.7,31.52,3.09,4.65,20.88,56.7,0.89,184.13,1010.8,28.41,192.96
02-02-2023 00:00,46.2,72.97,42.76,110.48,0.52,14.79,1.44,35.79,3.59,2.68,32.38,50.73,0.98,183.19,1011.14,28.67,182.37
03-02-2023 00:00,59.1,1.34,36.25,30.02,1,14.36,2.1,30.9,3.16,3.36,28.05,50.08,0.73,204.51,1011.92,28.12,216.79
04-02-2023 00:00,68.64,0.83,38.21,30.6,23.62,14.57,2.15,31.3,3.08,2.5,19.32,54.99,0.62,221.92,1010.58,27.4,257.18
05-02-2023 00:00,67.65,0.97,37.68,26.75,60.39,14.54,2.43,31.18,3.51,3.28,28.21,58.29,0.68,240.39,1009.77,27.64,241.65
06-02-2023 00:00,60.76,29.64,35.83,43.64,30.29,14.75,1.81,33.72,3.95,4.11,25.6,58.51,0.76,235.26,1010.33,26.59,226.04
07-02-2023 00:00,46.09,68.08,30.52,96.95,5.04,14.61,1.47,29.03,3.54,3.12,32.85,59.6,0.9,244.53,1010.05,26.45,208.51
08-02-2023 00:00,74.5,108.74,44.12,151.16,6.94,14.57,2.22,27.71,3.18,2.89,24.24,60.7,0.71,217.47,1010.08,27.49,287.19
09-02-2023 00:00,72.96,139.45,38.88,168.93,8.17,15.83,2.82,32.31,2.65,3.43,24.53,53.02,0.78,201.75,1010.3,28.45,286.39
10-02-2023 00:00,60.36,96.3,27.91,120.21,14.98,17.96,2.11,30.22,2.66,2.99,18.91,53.81,0.81,257.8,1011.66,27.74,230.1
11-02-2023 00:00,42.25,128.27,16.58,113.69,3.21,14.8,1.75,29.04,3.83,2.69,21.99,42.46,0.73,239.07,1012.4,27.56,191.48
12-02-2023 00:00,51.13,159.11,31.88,170.4,1.26,14.35,1.94,30.81,3.03,2.78,19.15,45.55,0.73,229.62,1012.12,28.07,201.67
13-02-2023 00:00,36.54,73.12,25.13,98.24,29.28,14.71,1.35,38.18,3.69,3.49,23.33,36.74,1,191.47,1011.95,29.82,168.06
14-02-2023 00:00,55.59,124.43,34,147.15,43.75,14.63,1.98,32.16,4.5,2.1,21.67,39.77,0.79,200.8,1011.76,28.8,219.69
15-02-2023 00:00,63.81,160.49,38.43,180.49,56.13,8.29,2.4,29.43,3.69,3.4,29.59,44.71,0.63,214.76,1010.12,28.27,255.32
16-02-2023 00:00,59.26,139.65,33.18,163.76,55.09,8.46,2.21,29.5,4.16,3.18,22.19,38.15,0.81,200.93,1010.38,30.16,246.4
17-02-2023 00:00,74.69,200.77,36.84,220.46,73.16,8.64,2.87,30.3,3.53,3.35,28.88,43.94,0.76,208.02,1010.61,29.92,260.6
18-02-2023 00:00,60.87,148.1,30.7,173.94,61.21,9.17,2.18,32.4,3.42,3.81,26.53,38.42,0.81,208.73,1010.29,30.35,237.44
19-02-2023 00:00,68.82,168.81,27.75,186.66,65.39,8.46,2.44,37.21,3.72,4.06,27.02,41.8,0.7,193.85,1010.18,29.55,265.53
20-02-2023 00:00,67.95,139.72,27.26,160.19,52.17,8.32,2.42,28.29,3.43,3.78,22.72,65.22,0.69,207.37,1010.66,27.86,240.13
21-02-2023 00:00,63.34,120.79,28.76,144.2,46.96,8.36,2.36,26.37,4.17,2.78,22.14,56.04,0.71,225.61,1011.1,28.37,244.69
22-02-2023 00:00,41.26,110.31,24.05,123.6,32.41,9.07,1.68,25.37,4.07,3.26,24.49,63.75,0.7,241.2,1010.7,27.5,180.43
23-02-2023 00:00,63.89,175.4,41.77,211.88,29.74,8.73,2.19,28.39,3.23,2.8,33.51,54.22,0.75,236.09,1009.73,28.29,253.63
24-02-2023 00:00,71.61,223.74,49.44,273.18,38.05,8.31,2.67,30.56,2.62,2.62,25.07,47.77,0.84,216.88,1010.54,29.31,281.09
25-02-2023 00:00,64.3,183.66,36.81,220.46,33.22,8.83,2.38,33.36,23.55,4.4,17.61,41.51,0.89,228.93,1012.19,29.49,263.54
26-02-2023 00:00,70.67,158.7,44.19,202.89,23.15,8.5,2.41,31.86,22.41,2.88,21.55,47.11,0.76,232.51,1012.64,29.31,264.06
27-02-2023 00:00,62.88,162,45.53,207.52,23.8,8.48,2.32,27.38,26.14,4.15,24.12,46.54,0.75,232.31,1012.27,29.17,242.39
28-02-2023 00:00,59.72,171.47,32.1,203.53,35.51,9.54,2.21,24.93,27.04,3.8,29.82,48.65,0.62,206.79,1012.47,28.12,235.25
01-03-2023 00:00,63.67,150.78,37.13,187.9,32.13,8.62,2.35,23.66,20.14,2.87,28.51,48.03,0.71,206.39,1012.9,28.76,239.19
02-03-2023 00:00,80.13,168.08,52.54,220.61,27.09,8.24,2.89,23.71,25.83,2.39,28.58,45.56,0.68,207.58,1012.87,30.04,280.99
03-03-2023 00:00,95.53,160.9,59.47,220.37,28.07,8.47,3.18,23.81,27.12,3.82,30.67,45.58,0.65,192.1,1013.29,30.56,339.86
04-03-2023 00:00,100.86,165.38,61.81,227.18,26.79,8.66,3.27,23.94,27.22,4.46,23.55,49.5,0.61,207.52,1012.99,30.88,344.27
05-03-2023 00:00,95.37,121.98,54.5,176.48,23.22,9.04,2.78,23.87,20.52,3.78,24.75,52.5,0.63,185.3,1012.44,30.96,316.81
06-03-2023 00:00,72.81,104.14,47.55,151.65,31.1,8.61,2.23,23.6,24.16,3.7,34.59,46.46,1.18,172.37,1011.14,30.57,299.36
07-03-2023 00:00,33.37,81.19,30.95,112.14,25.84,8.46,1.4,23.86,20.55,3.35,27.37,49.07,1.13,161.03,1011.15,29.06,132.57
08-03-2023 00:00,41.31,136.34,35.66,171.9,37.04,8.53,1.9,23.74,22.01,3.69,24.74,47.46,0.7,205.63,1010.98,29.66,155.58
09-03-2023 00:00,39.59,101.66,39.42,141.05,35.28,8.41,1.7,23.63,19.36,4.08,24.48,39.27,0.88,215.65,1010.17,30.91,164.23
10-03-2023 00:00,34.44,98.17,43.83,142,30.83,8.44,1.57,23.52,25.02,3.73,27.17,31.92,0.91,217.69,1009.64,31.2,163.75
11-03-2023 00:00,49.96,165.82,50.05,215.86,52.54,8.58,2.02,23.67,23.28,4.06,26.95,39.17,0.76,204.99,1008.84,31.56,200.36
12-03-2023 00:00,60.31,159.86,53.33,213.18,51.41,8.5,2.07,23.51,24.12,4.1,27.67,42.52,0.76,182.38,1008.43,31.83,216.5
13-03-2023 00:00,66.62,116.92,47.7,164.61,42.84,8.53,2.34,23.76,21.16,3.24,26.64,46.08,0.81,175.13,1007.44,31.83,219.94
14-03-2023 00:00,59.81,84.85,50.99,135.84,32.06,8.61,1.93,23.61,18.24,3.16,24.51,49.73,0.89,192.21,1006.29,31.12,203.86
15-03-2023 00:00,50.18,96.91,47.35,144.26,30.11,8.72,1.71,23.73,14.76,3.36,26.65,61.89,0.81,196.71,1005.09,29.48,192.52
16-03-2023 00:00,38.67,77.57,39.81,117.38,27.16,8.7,1.31,23.69,13.72,1.99,29.62,73.27,1.23,172.19,1006.73,28.45,148.35
17-03-2023 00:00,37.25,84.51,36.81,121.32,22.43,8.42,1.42,23.71,7.48,2.79,21.94,70.09,0.98,194.53,1007.43,27.93,135.57
18-03-2023 00:00,36.01,84.8,33.77,118.57,19.69,8.5,1.35,23.7,2.45,3.75,17.15,75.82,0.83,244.8,1006.4,28.12,132.1
19-03-2023 00:00,25.39,89.04,25.15,114.2,18.61,8.56,1.12,23.82,2.47,2.74,19.02,72.9,0.85,218.21,1006.33,27.63,101.42
20-03-2023 00:00,20.77,93.82,23.82,117.61,16.64,8.58,1.08,23.88,2.93,3.96,25.62,67.42,0.75,257.1,1006.07,27.72,96.38
21-03-2023 00:00,19.33,99.98,25.88,125.7,17.39,8.58,1.1,23.79,3.53,3.38,24.76,74.64,1.01,196.33,1006.58,26.38,87.99
22-03-2023 00:00,27.87,116.79,21.4,138.18,17.37,8.54,1.34,23.51,4.71,5.16,28.19,71.57,0.77,215.69,1007.4,27.52,120.9
23-03-2023 00:00,19.82,109.11,16.41,124.13,16.98,8.62,1.26,23.62,5.38,3.57,32.4,71.44,0.78,203.66,1007.64,27.72,92.26
24-03-2023 00:00,23.28,124.34,9.42,132.43,21.25,8.66,1.31,23.49,4.98,3.73,37.04,77.02,0.73,192.12,1007.88,26.66,97.8
25-03-2023 00:00,21.67,70.21,24.48,94.58,18.62,8.57,1.13,23.55,5.78,5.38,33.99,64.84,0.91,237.73,1008.71,27.09,109.76
26-03-2023 00:00,26.21,77.44,22.92,100.32,18.51,8.54,1.3,23.47,4.31,4.51,33.68,65.69,0.86,225.95,1008.54,26.51,117.09
27-03-2023 00:00,30.8,76.89,23.54,100.42,17.82,8.61,1.3,23.61,3.66,3.87,29.28,71.38,0.75,201.16,1007.99,27.17,130.01
28-03-2023 00:00,36.29,75.92,24.54,100.42,18.18,8.59,1.32,23.66,4.83,5.23,40.71,72.09,0.78,238.02,1007.21,27.61,148.59
29-03-2023 00:00,35.67,78.82,24.18,101.93,17.83,8.59,1.3,23.54,5.08,3.85,34.36,73.93,0.69,244.52,1007.66,27.43,145.67
30-03-2023 00:00,27.45,81.99,18.86,100.78,17.03,8.52,1.18,23.62,5.02,4.41,33.56,72.01,0.75,230.14,1007.19,27.53,117.12
31-03-2023 00:00,22.96,78.5,17.6,96.06,16.45,8.59,1.13,23.56,4.74,4.7,25.64,71.03,0.81,260.26,1006.67,28.49,112.77
01-04-2023 00:00,29.61,76.62,20.35,95.92,17.15,8.66,1.27,23.59,5.07,5.41,34.96,72.39,0.94,213.12,1007.14,27.51,128.09
02-04-2023 00:00,24.08,76.57,19.02,95.51,16.25,8.55,1.27,23.52,4.17,4.3,32.74,71,0.84,223.85,1006.85,27.61,107.66
03-04-2023 00:00,22.15,71.44,19.75,91.16,14.71,8.63,1.21,23.5,3.87,5.1,32.27,73.74,0.88,230.57,1006.51,27.61,95.73
04-04-2023 00:00,22.05,75.04,21.13,96.17,16.46,8.53,1.28,23.61,4.53,4,37.76,78.21,0.88,237.81,1006.92,27.97,103.02
05-04-2023 00:00,26.1,75.23,24.23,99.46,15.42,8.58,1.3,23.44,5.06,4.14,31.03,78.75,0.83,253.67,1006.73,28.49,110.45
06-04-2023 00:00,35.51,66,33.45,99.45,15.38,8.6,1.43,23.55,5.11,4.87,26.37,68.81,0.89,234.48,1006.41,29.58,154.11
07-04-2023 00:00,48.57,67.35,41.19,108.54,14,8.57,1.59,23.59,5.21,4.24,34.23,60.96,0.92,246.49,1006.92,30.51,215.38
08-04-2023 00:00,63.25,126.51,46.59,173.1,16.21,8.56,2.37,23.76,2.92,3.05,21.95,61.86,0.72,199.97,1009.86,31.16,218.78
09-04-2023 00:00,48.81,91.59,45.98,137.57,15.99,8.53,1.93,23.57,0,,,59.89,0.74,219.04,1011.89,31.54,185.16
10-04-2023 00:00,47.59,92.26,48.89,141.15,14.26,8.6,1.65,23.43,0,,,65.15,0.91,243.48,1010.33,31.7,189.87
11-04-2023 00:00,35.87,85.4,47.68,132.92,14.08,8.64,1.43,23.46,0,,,65.94,0.86,262.9,1010.54,31.57,154.82
12-04-2023 00:00,37.68,79.56,50.35,129.9,14.09,8.48,1.46,23.42,0,,,58.83,1.1,252.81,1009.99,32.29,174.94
13-04-2023 00:00,45.31,104.97,54.88,159.82,13.19,8.56,1.72,23.74,0,,,63.18,0.87,249.41,1009.61,31.5,195.65
14-04-2023 00:00,35.25,95.66,46.29,141.95,12.71,8.67,1.52,23.54,0,,,65.89,0.92,266.7,1009.59,31.35,151.39
15-04-2023 00:00,30.99,98.67,35.59,134.25,13.14,8.6,1.45,23.77,0,,,64.65,0.86,233.22,1009.6,30.75,139.96
16-04-2023 00:00,29.05,110.43,27.66,137.9,12.41,8.53,1.52,23.51,0,,,66.64,0.9,270.24,1008.43,30.47,128.23
17-04-2023 00:00,27.08,83.21,30.54,113.7,10.64,8.62,1.33,23.64,0,,,72.96,0.94,262.04,1008.37,30.2,119.3
18-04-2023 00:00,35.85,84.09,40.49,123.29,12.58,8.6,1.56,23.53,0,,,61.73,1.01,257.14,1008.56,31.96,167.25
19-04-2023 00:00,43.22,67.83,48.72,116.56,12.88,8.61,1.66,23.52,0,,,55.09,1.1,258.35,1006.21,33.35,181.38
20-04-2023 00:00,29.81,54.31,35.61,89.89,13.73,8.7,1.37,23.71,0,,,63.65,0.99,254.85,1005.01,31.4,129.12
21-04-2023 00:00,20.48,69.37,22.94,92.15,15.12,8.64,1.24,23.56,0,,,73.27,0.83,249.02,1005.9,29.6,99.9
22-04-2023 00:00,14.28,67.49,22.62,90.01,15.95,8.61,1.1,23.49,0,,,75.76,0.81,264.35,1006.54,29,69.12
23-04-2023 00:00,17.74,80.89,22.66,103.51,12.5,8.7,1.07,23.65,0,,,74.72,0.89,258.38,1006.65,29.05,80.59
24-04-2023 00:00,24.89,82.42,26.78,109.12,12.78,8.61,1.23,23.69,1.21,1.23,11.57,80.24,0.87,220.76,1006.75,29.22,89.61
25-04-2023 00:00,28.67,73.91,33.09,106.99,13.17,8.54,1.2,23.7,2.5,3.64,22,79.84,1.02,229.98,1006.79,29.83,122.4
26-04-2023 00:00,23.88,76.44,27.89,104.29,15.35,8.43,1.11,23.67,3.66,4.53,28.68,75.22,1.27,205.58,1007.5,29.49,98.08
27-04-2023 00:00,21.53,78.83,29.51,108.29,14.83,8.55,1.23,23.58,3.59,3.11,23.29,74.76,0.92,258.38,1007.55,29.24,96.71
28-04-2023 00:00,16.69,84.36,26.48,110.83,13.17,8.69,1.22,23.68,3.32,3.2,30,72.69,0.84,255.39,1008.06,29.66,81.26
29-04-2023 00:00,15.23,90.69,24.02,114.7,12.43,8.69,1.23,23.72,3.41,2.59,25.16,71.59,0.89,247.91,1007.77,29.41,70.72
30-04-2023 00:00,15.26,81.1,22.09,103.11,12.52,8.78,1.15,23.99,3.06,3.15,28.82,72.69,1.03,233.94,1006.34,29.37,74.75
01-05-2023 00:00,13.37,78.14,26.91,105.05,10.32,8.45,1.15,23.96,3.78,4.2,19.03,70.25,0.84,236.59,1006.22,29.23,57.95
02-05-2023 00:00,14.59,82.83,25.96,108.71,10.65,8.9,1.13,23.72,2.98,3.77,22.4,70.55,0.81,254.87,1006.7,29.74,65.37
03-05-2023 00:00,17.31,82.27,25.15,107.23,12.91,8.47,1.19,25.04,4.35,3.2,29.8,71.36,0.87,257.66,1008.19,29.77,79.36
04-05-2023 00:00,17.61,84.81,25.21,109.96,13.86,9.14,1.23,23.65,2.67,3.84,27.59,73.76,0.92,238.98,1007.59,29.56,90.95
05-05-2023 00:00,14.62,90.27,23.58,113.85,13.79,9.2,1.22,23.66,3.05,3.26,30.37,74.44,0.89,250.1,1006.9,29.69,81.19
06-05-2023 00:00,15.07,78.22,23.45,101.27,14.96,42.32,1.24,23.6,4.94,3.74,30.06,71.52,1.17,290.11,1006.52,30.51,93.8
07-05-2023 00:00,14.25,88.86,21.93,110.67,12.07,15.04,1.21,23.75,3.51,4.06,27.28,76.24,0.97,285.73,1006.98,29.93,75.26
08-05-2023 00:00,12.66,89.53,20.1,109.31,11.15,8.61,1.22,23.69,3.41,3.5,23.4,77.73,0.91,281.96,1006.19,30.19,69.51
09-05-2023 00:00,18.41,94,23.25,117.19,13.46,15.39,1.19,23.74,3.3,4.02,22.61,76.1,0.87,275.42,1006.44,30.74,96.42
10-05-2023 00:00,28.17,93.23,28.86,122.07,12.34,48.82,1.17,23.94,3.22,3.74,28.32,79.47,0.93,247.64,1005.55,31.15,140.55
11-05-2023 00:00,30.05,85.95,34.13,120.08,11.61,56.76,1.25,23.98,3.49,3.71,16.22,80.44,1.01,213.3,1005.93,31.32,123.67
12-05-2023 00:00,27.85,91.59,31.47,123.07,11.29,58.26,1.2,23.84,3.72,3.77,21.57,79.25,1.05,216.02,1006.58,31.25,115.78
13-05-2023 00:00,20.34,89.77,26.24,115.92,12.43,58.64,1.05,23.69,3.64,2.38,37.02,82.72,1.55,163.93,1007.37,30.52,75.96
14-05-2023 00:00,,,,,,,,,,,,,,,,,
15-05-2023 00:00,16.59,89.67,23.42,112.92,10.77,58.39,1.08,23.86,3.89,3.82,21.48,72.65,1.15,280.64,1008.65,32.26,88.96
16-05-2023 00:00,11.99,99.86,19.35,119.05,9.34,58.06,1.11,24.02,3.74,2.74,20.07,73.91,1,273.27,1009.69,31.68,67.39
17-05-2023 00:00,13.66,74.63,28.7,103.24,10.64,60.3,1.13,24.04,3.41,2.8,21.86,72.5,1.29,290.16,1009.76,31.93,87.37
18-05-2023 00:00,11.58,77.78,23.6,101.27,10.34,59.97,1.12,23.88,1.94,3.57,29.03,75.57,1.14,259.47,1011.05,30.97,75.46
19-05-2023 00:00,11.31,75.95,24.8,100.59,9.85,60.09,1.11,23.91,3.69,3.79,31.62,77.92,1.09,260.61,1009.55,30.75,67.38
20-05-2023 00:00,13.33,84.44,23.85,108.23,9.45,60.14,1.09,23.66,3.54,4.01,28.23,76.34,0.98,278.2,1008.95,30.74,79.79
21-05-2023 00:00,13.98,84.31,22.78,107.07,8.46,60.08,1.12,23.7,3.58,3.59,24.84,75.02,1.02,288.25,1009.59,30.74,76.77
22-05-2023 00:00,13.24,91.74,24.03,115.7,9.14,60.28,1.19,23.82,3.72,3.9,34.68,75.79,0.96,251.86,1010.28,30.65,75.18
23-05-2023 00:00,14.58,84.78,23.69,108.45,9.5,60.12,1.13,23.73,4,3.88,29.63,76.02,1.08,247.71,1010.25,30.86,82.3
24-05-2023 00:00,13.65,92.14,22.48,114.57,9.39,60.18,1.11,23.74,3.14,3.75,24.34,75.46,0.91,274.48,1009.9,31.03,76.31
25-05-2023 00:00,8.11,113.51,19.66,133.04,9.53,60.46,1.15,23.66,4.66,3.78,25.32,73.99,0.87,278.11,1010.61,30.67,56
